Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture
Lavia,MID,Chelsea,5.0,0.3,0.0,a,0,0,0,0,0,0,1,0.38,0.25,0.63,14.33,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Mudryk,MID,Chelsea,5.0,0.0,0.0,s,0,0,0,0,0,0,0,0.66,0.24,0.90,3.28,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Andrey Santos,MID,Chelsea,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
D.Essugo,MID,Chelsea,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Paez,MID,Chelsea,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
João Pedro,FWD,Chelsea,7.5,47.1,0.0,a,0,0,0,0,0,10,6,3.10,8.96,12.06,25.51,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Delap,FWD,Chelsea,6.5,4.8,0.0,a,0,0,0,0,0,12,2,1.38,9.44,10.82,53.60,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
N.Jackson,FWD,Chelsea,6.5,0.0,0.0,s,0,0,0,0,0,10,6,1.90,11.68,13.58,28.47,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Marc Guiu,FWD,Chelsea,4.5,1.2,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,1.46,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Crystal Palace (Away)
Henderson,GKP,Crystal Palace,5.0,3.8,0.0,a,0,0,0,0,0,0,0,0.02,0.01,0.03,50.33,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Benitez,GKP,Crystal Palace,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Matthews,GKP,Crystal Palace,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Muñoz,DEF,Crystal Palace,5.5,8.8,0.0,a,0,0,0,0,0,4,6,3.46,4.92,8.38,46.30,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Lacroix,DEF,Crystal Palace,5.0,0.8,0.0,a,0,0,0,0,0,1,2,1.01,3.50,4.51,44.59,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Mitchell,DEF,Crystal Palace,5.0,0.9,0.0,a,0,0,0,0,0,0,6,3.67,1.31,4.98,46.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Sosa,DEF,Crystal Palace,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Guéhi,DEF,Crystal Palace,4.5,8.9,0.0,a,0,0,0,0,0,3,2,2.01,1.87,3.88,41.55,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Richards,DEF,Crystal Palace,4.5,0.3,0.0,a,0,0,0,0,0,1,1,0.60,1.33,1.93,29.78,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Chadi Riad,DEF,Crystal Palace,4.0,0.0,0.0,i,0,0,0,0,0,0,0,0.02,0.00,0.02,1.39,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Clyne,DEF,Crystal Palace,4.0,1.3,0.0,a,0,0,0,0,0,0,0,0.24,0.02,0.26,10.11,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Holding,DEF,Crystal Palace,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Kporha,DEF,Crystal Palace,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.02,0.00,0.02,0.06,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Eze,MID,Crystal Palace,7.5,6.6,0.0,a,0,0,0,0,0,8,8,4.67,10.39,15.06,35.03,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Sarr,MID,Crystal Palace,6.5,1.8,0.0,a,0,0,0,0,0,8,7,6.82,10.82,17.64,38.63,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Doucouré,MID,Crystal Palace,5.0,0.0,0.0,i,0,0,0,0,0,0,1,0.11,0.40,0.51,7.53,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Esse,MID,Crystal Palace,5.0,0.4,0.0,a,0,0,0,0,0,1,2,0.39,0.32,0.71,2.15,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Hughes,MID,Crystal Palace,5.0,0.2,0.0,a,0,0,0,0,0,0,4,2.64,1.09,3.73,31.64,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Kamada,MID,Crystal Palace,5.0,0.2,0.0,a,0,0,0,0,0,0,0,1.55,1.12,2.67,25.74,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Lerma,MID,Crystal Palace,5.0,0.2,0.0,a,0,0,0,0,0,0,1,1.75,1.07,2.82,33.55,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Wharton,MID,Crystal Palace,5.0,0.9,0.0,a,0,0,0,0,0,0,2,2.17,0.38,2.55,19.34,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Agbinone,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.01,0.02,0.03,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Ahamada,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Devenny,MID,Crystal Palace,4.5,1.3,0.0,a,0,0,0,0,0,1,1,0.41,0.77,1.18,9.30,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Ebiowei,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
J.Rak-Sakyi,MID,Crystal Palace,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
M.França,MID,Crystal Palace,4.5,0.3,0.0,a,0,0,0,0,0,1,0,0.18,0.28,0.46,0.40,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Ozoh,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Rodney,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Umeh,MID,Crystal Palace,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Mateta,FWD,Crystal Palace,7.5,10.7,0.0,a,0,0,0,0,0,14,2,2.28,13.77,16.05,37.94,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Nketiah,FWD,Crystal Palace,5.5,0.9,0.0,a,0,0,0,0,0,3,2,0.83,5.94,6.77,14.29,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Édouard,FWD,Crystal Palace,5.0,1.1,0.0,a,0,0,0,0,0,0,0,0.07,0.39,0.46,3.72,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Marsh,FWD,Crystal Palace,4.5,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Chelsea (Home)
Pickford,GKP,Everton,5.5,22.5,0.0,a,0,0,0,0,0,0,1,0.22,0.00,0.22,46.11,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Travers,GKP,Everton,4.5,0.5,0.0,a,0,0,0,0,0,0,0,0.01,0.00,0.01,7.36,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Tyrer,GKP,Everton,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Branthwaite,DEF,Everton,5.5,1.9,0.0,a,0,0,0,0,0,0,1,0.61,1.20,1.81,29.83,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Tarkowski,DEF,Everton,5.5,5.6,0.0,a,0,0,0,0,0,1,1,2.33,1.32,3.65,39.30,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Mykolenko,DEF,Everton,5.0,4.9,0.0,a,0,0,0,0,0,1,3,2.12,0.48,2.60,39.81,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
O'Brien,DEF,Everton,5.0,0.7,0.0,a,0,0,0,0,0,2,0,0.31,0.77,1.08,18.63,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Coleman,DEF,Everton,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.03,0.62,0.65,4.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Keane,DEF,Everton,4.5,0.4,0.0,a,0,0,0,0,0,3,0,0.02,0.61,0.63,19.16,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Patterson,DEF,Everton,4.5,0.3,0.0,a,0,0,0,0,0,0,1,0.38,0.07,0.45,4.48,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Dixon,DEF,Everton,4.0,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,2.43,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Welch,DEF,Everton,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Ndiaye,MID,Everton,6.5,4.9,0.0,a,0,0,0,0,0,9,0,1.36,6.23,7.59,29.01,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
McNeil,MID,Everton,6.0,1.2,0.0,a,0,0,0,0,0,4,8,4.49,1.05,5.53,21.12,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Alcaraz,MID,Everton,5.5,0.4,0.0,a,0,0,0,0,0,2,3,0.68,1.78,2.46,11.33,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Gana,MID,Everton,5.5,0.2,0.0,a,0,0,0,0,0,0,3,1.99,1.15,3.14,39.88,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Garner,MID,Everton,5.0,0.2,0.0,a,0,0,0,0,0,0,1,1.37,0.67,2.04,19.71,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Iroegbunam,MID,Everton,5.0,0.2,0.0,a,0,0,0,0,0,0,1,0.14,0.23,0.37,12.25,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Armstrong,MID,Everton,4.5,0.4,0.0,a,0,0,0,0,0,0,0,0.00,0.37,0.37,0.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Bates,MID,Everton,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Ebere,MID,Everton,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Heath,MID,Everton,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Metcalfe,MID,Everton,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Barry,FWD,Everton,6.0,3.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Beto,FWD,Everton,5.5,8.9,0.0,a,0,0,0,0,0,8,0,0.44,7.89,8.33,18.80,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Y.Chermiti,FWD,Everton,5.0,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.11,0.11,0.47,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Sherif,FWD,Everton,4.5,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Leeds (Home)
Leno,GKP,Fulham,5.0,2.4,0.0,a,0,0,0,0,0,0,2,0.03,0.00,0.03,47.75,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Benda,GKP,Fulham,4.0,0.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Robinson,DEF,Fulham,5.0,5.7,0.0,a,0,0,0,0,0,0,10,4.17,0.70,4.87,44.79,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Andersen,DEF,Fulham,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.57,1.04,1.61,37.85,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Bassey,DEF,Fulham,4.5,0.5,0.0,a,0,0,0,0,0,1,0,0.42,1.02,1.44,39.22,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Castagne,DEF,Fulham,4.5,0.3,0.0,a,0,0,0,0,0,0,1,0.56,0.38,0.94,22.39,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Diop,DEF,Fulham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.07,0.51,0.58,19.98,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
J.Cuenca,DEF,Fulham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.01,0.02,0.03,8.99,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Tete,DEF,Fulham,4.5,0.3,0.0,a,0,0,0,0,0,0,2,0.65,1.37,2.02,25.50,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Amissah,DEF,Fulham,4.0,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Iwobi,MID,Fulham,6.5,0.9,0.0,a,0,0,0,0,0,9,6,6.90,4.33,11.23,38.06,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Smith Rowe,MID,Fulham,6.0,1.1,0.0,a,0,0,0,0,0,6,3,2.04,4.45,6.49,25.35,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Adama,MID,Fulham,5.5,0.3,0.0,a,0,0,0,0,0,2,8,4.61,4.11,8.72,25.17,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Andreas,MID,Fulham,5.5,0.5,0.0,a,0,0,0,0,0,2,6,4.63,4.24,8.87,27.35,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Sessegnon,MID,Fulham,5.5,0.4,0.0,a,0,0,0,0,0,4,2,1.12,1.64,2.76,8.20,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Wilson,MID,Fulham,5.5,0.3,0.0,a,0,0,0,0,0,6,2,1.17,4.19,5.36,16.22,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Berge,MID,Fulham,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.63,0.45,1.08,30.81,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Cairney,MID,Fulham,5.0,0.2,0.0,a,0,0,0,0,0,2,0,1.14,0.73,1.87,9.59,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Lukić,MID,Fulham,5.0,0.2,0.0,a,0,0,0,0,0,0,2,1.40,1.16,2.56,33.02,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Godo,MID,Fulham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.07,0.00,0.07,0.15,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Harris,MID,Fulham,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
King,MID,Fulham,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.67,0.28,0.95,0.74,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Reed,MID,Fulham,4.5,0.4,0.0,a,0,0,0,0,0,0,0,0.09,0.23,0.32,4.62,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Raúl,FWD,Fulham,6.5,3.0,0.0,a,0,0,0,0,0,12,3,2.07,11.97,14.04,33.49,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Muniz,FWD,Fulham,5.5,2.4,0.0,a,0,0,0,0,0,8,1,0.20,5.91,6.11,15.28,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Brighton (Home)
Meslier,GKP,Leeds,4.5,1.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Cairns,GKP,Leeds,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Darlow,GKP,Leeds,4.0,4.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Bogle,DEF,Leeds,4.5,1.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Struijk,DEF,Leeds,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Bijol,DEF,Leeds,4.0,0.2,0.0,s,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Bornauw,DEF,Leeds,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Byram,DEF,Leeds,4.0,0.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Gudmundsson,DEF,Leeds,4.0,1.5,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Rodon,DEF,Leeds,4.0,2.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Schmidt,DEF,Leeds,4.0,1.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Aaronson,MID,Leeds,5.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Gnonto,MID,Leeds,5.5,1.1,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Harrison,MID,Leeds,5.5,0.3,0.0,a,0,0,0,0,0,1,3,3.12,3.54,6.66,31.23,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
James,MID,Leeds,5.5,1.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Ampadu,MID,Leeds,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Greenwood,MID,Leeds,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Gruev,MID,Leeds,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Ramazani,MID,Leeds,5.0,0.3,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Tanaka,MID,Leeds,5.0,0.9,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Crew,MID,Leeds,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Gelhardt,MID,Leeds,4.5,0.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Gyabi,MID,Leeds,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Piroe,FWD,Leeds,5.5,2.4,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Bamford,FWD,Leeds,5.0,3.2,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Mateo Joseph,FWD,Leeds,5.0,0.7,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
Nmecha,FWD,Leeds,5.0,1.6,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Everton (Away)
A.Becker,GKP,Liverpool,5.5,13.2,0.0,a,0,0,0,0,0,0,0,0.20,0.00,0.20,27.10,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away)
Mamardashvili,GKP,Liverpool,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away)
